CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID
9678,Thimmaiah Lamani,21,10,,
9679,Dinesh Talawar,46,9,,
9680,Usha Chavan,23,4,,
9681,Indira Mallya,34,4,,
9682,Ramesh Hiremath,56,8,,
9683,Zameer Rai,47,4,,
9684,Mahesh Kamath,20,3,,
9685,Umesh Sharma,65,4,,
9686,Manjula Badiger,41,1,,
9687,Balaji Suvarna,21,2,,
9688,Shwetha Acharya,43,3,,
9689,Roopa Desai,33,4,,
9690,Shivakumar Madiwalar,20,6,,
9691,Vinay Suvarna,54,6,,
9692,Pallavi Badiger,31,7,,
9693,Fatima Mallya,58,10,,
9694,Lakshmi Hiremath,24,9,,
9695,Usha Shanbhag,43,8,,
9696,Ishwarya Lamani,47,9,,
9697,Usha Mudaliar,59,10,,
9698,Jagadish Mallya,55,5,,
9699,Pallavi Nayaka,31,7,,
9700,Ruksana Hiremath,46,10,,
9701,Arun Talawar,39,4,,
9702,Praveen Talawar,42,7,,
9703,Salman Devadiga,46,3,,
9704,Farhan Hadimani,33,4,,
9705,Kamala Patil,33,9,,
9706,Darshan Kumar,29,2,,
9707,Hanumantha Belagavi,55,7,,
9708,Shwetha Kumar,59,2,,
9709,Chetan Sharma,47,7,,
9710,Karthik Mallya,23,6,,
9711,Sushma Kamath,29,10,,
9712,Pallavi Madiwalar,43,7,,
9713,Vijay Sharma,59,8,,
9714,Zameer Hadimani,43,2,,
9715,Ruksana Pujari,39,8,,
9716,Dinesh Kamath,62,8,,
9717,Shivakumar Jadhav,37,1,,
9718,Sunitha Sharma,51,9,,
9719,Sandeep Desai,33,9,,
9720,Devaraj Wali,56,2,,
9721,Triveni Kodagu,25,5,,
9722,Nagaraj Hiremath,50,10,,
9723,Praveen Iyer,40,5,,
9724,Mamatha Mudaliar,40,8,,
9725,Rachana Reddy,49,5,,
9726,Tejaswini Iyer,23,10,,
9727,Ishwarya Pawar,20,6,,
9728,Gowramma Hiremath,31,6,,
9729,Ranganath Wali,26,9,,
9730,Anil Reddy,39,3,,
9731,Sandeep Mallya,33,3,,
9732,Nandish Kattimani,27,8,,
9733,Latha Kattimani,22,8,,
9734,Bhavya Salian,25,3,,
9735,Mohammed Acharya,37,7,,
9736,Nandini Reddy,58,3,,
9737,Mohammed Pujari,59,9,,
9738,Sabiha Sharma,54,7,,
9739,Salman Belagavi,37,6,,
9740,Pooja Hiremath,26,8,,
9741,Pooja Rai,46,7,,
9742,Lalitha Madiwalar,47,3,,
9743,Uma Talawar,57,4,,
9744,Netravati Bandi,31,9,,
9745,Pallavi Pawar,59,4,,
9746,Uma Mallya,29,1,,
9747,Gowramma Jadhav,64,6,,
9748,Zeenath Bhat,52,4,,
9749,Sahana Badiger,25,10,,
9750,Anand Bhat,26,8,,
9751,Raghavendra Belagavi,24,7,,
9752,Darshan Desai,41,3,,
9753,Shivakumar Hiremath,42,3,,
9754,Hemalatha Uppar,59,1,,
9755,Harish Shanbhag,33,2,,
9756,Kalpana Sharma,24,2,,
9757,Deepika Kulkarni,26,2,,
9758,Ganesh Pawar,43,4,,
9759,Deepa Sharma,28,10,,
9760,Kiran Desai,34,10,,
9761,Karthik Kamath,44,8,,
9762,Vidya Shanbhag,51,9,,
9763,Santosh Doddamani,40,4,,
9764,Fatima Kattimani,22,2,,
9765,Indira Hadimani,32,4,,
9766,Zameer Kumar,26,9,,
9767,Arun Devadiga,21,3,,
9768,Gowramma Hiremath,36,10,,
9769,Naveen Kamath,33,8,,
9770,Vijay Suvarna,43,4,,
9771,Kamala Kodagu,28,6,,
9772,Bindu Lamani,34,8,,
9773,Triveni Chavan,48,8,,
9774,Mohammed Kamath,49,1,,
9775,Jagadish Shetty,40,1,,
9776,Pavan Kodagu,31,5,,
9777,Thimmaiah Khan,34,4,,
9778,Praveen Desai,35,2,,
9779,Nandish Badiger,22,10,,
9780,Uma Badiger,35,10,,
9781,Krishna Nayaka,47,7,,
9782,Darshan Kodagu,24,7,,
9783,Salman Naik,63,7,,
9784,Chandru Wali,55,7,,
9785,Nithin Patil,28,10,,
9786,Sabiha Jadhav,45,5,,
9787,Karthik Bandi,21,2,,
9788,Jagadish Murthy,56,6,,
9789,Kalpana Angadi,36,8,,
9790,Srinivas Kodagu,54,8,,
9791,Kalpana Devadiga,25,7,,
9792,Jyothi Rao,30,9,,
9793,Dhanya Lamani,59,4,,
9794,Prakash Mudaliar,55,6,,
9795,Ruksana Pawar,63,10,,
9796,Deepa Shetty,30,6,,
9797,Savitha Acharya,56,3,,
9798,Bhavya Gowda,31,2,,
9799,Akshata Kulkarni,26,7,,
9800,Farhan Shetty,45,5,,
9801,Sushma Salian,38,8,,
9802,Basavaraj Doddamani,27,3,,
9803,Hanumantha Gowda,21,6,,
9804,Kiran Mallya,64,5,,
9805,Uday Sharma,44,7,,
9806,Basavaraj Shanbhag,60,4,,
9807,Sahana Kodagu,59,7,,
9808,Divya Jadhav,58,8,,
9809,Kamala Pujari,46,4,,
9810,Latha Sharma,65,8,,
9811,Rekha Kumar,41,6,,
9812,Ruksana Jadhav,24,4,,
9813,Pallavi Bandi,26,2,,
9814,Karthik Talawar,35,7,,
9815,Yashwanth Jadhav,64,2,,
9816,Ganesh Reddy,46,1,,
9817,Ravi Doddamani,30,7,,
9818,Naveen Pawar,58,7,,
9819,Rajesh Kattimani,56,5,,
9820,Tanveer Bhat,29,10,,
9821,Akshata Hegde,34,6,,
9822,Pavan Lamani,54,5,,
9823,Ishwarya Hadimani,42,9,,
9824,Ishwarya Badiger,22,8,,
9825,Zameer Murthy,24,8,,
9826,Noor Lamani,38,3,,
9827,Kamala Hiremath,27,3,,
9828,Reshma Bhat,49,10,,
9829,Harish Reddy,47,2,,
9830,Sharath Hiremath,62,4,,
9831,Padma Talawar,53,8,,
9832,Venkatesh Gaonkar,42,3,,
9833,Harish Pawar,58,4,,
9834,Yogesh Badiger,21,1,,
9835,Mohammed Pawar,36,4,,
9836,Umesh Nayaka,27,7,,
9837,Divya Salian,43,6,,
9838,Vani Badiger,59,9,,
9839,Gayathri Hegde,55,9,,
9840,Divya Suvarna,60,8,,
9841,Savitha Iyer,35,6,,
9842,Lakshmi Acharya,63,4,,
9843,Geetha Rao,25,6,,
9844,Ganesh Kulkarni,25,10,,
9845,Bindu Patil,65,6,,
9846,Mohammed Reddy,55,2,,
9847,Krishna Desai,51,4,,
9848,Raghavendra Murthy,22,8,,
9849,Padma Mallya,22,6,,
9850,Manjula Reddy,34,8,,
9851,Roopa Naik,61,6,,
9852,Yashoda Lamani,62,6,,
9853,Sandeep Iyer,26,10,,
9854,Ranganath Desai,56,2,,
9855,Ramesh Mudaliar,52,6,,
9856,Anand Devadiga,34,10,,
9857,Rajesh Jadhav,43,8,,
9858,Sahana Reddy,59,8,,
9859,Lokesh Shanbhag,61,6,,
9860,Imran Pujari,45,1,,
9861,Vidya Wali,20,8,,
9862,Omkar Kodagu,42,9,,
9863,Devaraj Nayaka,56,1,,
9864,Manjula Mudaliar,20,7,,
9865,Mahesh Acharya,63,2,,
9866,Mohammed Lamani,40,3,,
9867,Zameer Sharma,48,6,,
9868,Manjunath Desai,36,9,,
9869,Vijay Khan,20,7,,
9870,Mahesh Salian,28,3,,
9871,Ramesh Wali,46,7,,
9872,Raghavendra Rao,33,9,,
9873,Eshwar Hiremath,52,10,,
9874,Bindu Gowda,45,10,,
9875,Nagaraj Kamath,20,9,,
9876,Anil Rai,60,4,,
9877,Bhavya Hegde,57,7,,
9878,Uma Hiremath,35,1,,
9879,Arun Iyer,51,9,,
9880,Noor Doddamani,37,2,,
9881,Deepika Kodagu,63,3,,
9882,Arun Khan,43,7,,
9883,Raghavendra Chavan,40,6,,
9884,Sunitha Reddy,33,6,,
9885,Naveen Shetty,35,3,,
9886,Kalpana Madiwalar,50,10,,
9887,Chetan Kattimani,44,8,,
9888,Harini Gaonkar,26,5,,
9889,Eshwar Shetty,33,1,,
9890,Bharathi Rai,34,8,,
9891,Padma Nayaka,49,5,,
9892,Yashoda Hadimani,36,1,,
9893,Anitha Mudaliar,36,10,,
9894,Akshata Bandi,62,2,,
9895,Salman Shetty,64,9,,
9896,Basavaraj Bandi,32,7,,
9897,Umesh Lamani,58,1,,
9898,Noor Nayaka,59,2,,
9899,Girish Sharma,65,3,,
9900,Abdul Shetty,24,10,,
9901,Tanveer Gaonkar,55,6,,
9902,Vinay Angadi,58,5,,
9903,Pooja Sharma,54,4,,
9904,Ruksana Kamath,50,9,,
9905,Devaraj Mudaliar,44,4,,
9906,Sabiha Gaonkar,48,8,,
9907,Srinivas Pawar,40,8,,
9908,Tanveer Desai,44,5,,
9909,Anand Bandi,40,10,,
9910,Sahana Naik,59,10,,
9911,Zeenath Gowda,46,9,,
9912,Ruksana Lamani,35,9,,
9913,Sunitha Desai,61,2,,
9914,Ananya Hadimani,49,3,,
9915,Lokesh Jadhav,48,10,,
9916,Gowramma Belagavi,36,5,,
9917,Latha Naik,28,7,,
9918,Lalitha Badiger,32,4,,
9919,Gowramma Badiger,31,2,,
9920,Nagaraj Bandi,23,10,,
9921,Raghavendra Devadiga,52,1,,
9922,Raghavendra Suvarna,40,8,,
9923,Lalitha Chavan,27,4,,
9924,Uma Kulkarni,32,1,,
9925,Indira Acharya,33,4,,
9926,Balaji Gaonkar,43,2,,
9927,Padma Rao,23,10,,
9928,Shwetha Jadhav,43,1,,
9929,Triveni Khan,36,1,,
9930,Balaji Nayaka,57,2,,
9931,Ananya Talawar,40,1,,
9932,Akshata Murthy,32,3,,
9933,Uday Kattimani,39,5,,
9934,Anitha Suvarna,27,3,,
9935,Praveen Iyer,51,8,,
9936,Devaraj Patil,61,1,,
9937,Sahana Sharma,38,9,,
9938,Pooja Angadi,26,4,,
9939,Rajesh Madiwalar,22,1,,
9940,Roopa Desai,20,2,,
9941,Bhavya Naik,26,3,,
9942,Basavaraj Badiger,30,9,,
9943,Shivakumar Bandi,26,10,,
9944,Indira Lamani,55,7,,
9945,Divya Wali,36,4,,
9946,Ananya Chavan,38,6,,
9947,Shivakumar Kodagu,57,4,,
9948,Deepa Desai,43,3,,
9949,Triveni Reddy,47,8,,
9950,Kavya Doddamani,39,7,,
9951,Devaraj Kattimani,21,9,,
9952,Lohith Gowda,28,9,,
9953,Lokesh Pawar,26,4,,
9954,Kiran Uppar,54,5,,
9955,Uma Iyer,29,2,,
9956,Chaitra Angadi,20,6,,
9957,Ramesh Wali,43,2,,
9958,Anil Iyer,39,6,,
9959,Mahesh Chavan,65,7,,
9960,Jagadish Hadimani,34,8,,
9961,Yashwanth Kamath,21,2,,
9962,Zameer Naik,60,7,,
9963,Chandru Suvarna,51,7,,
9964,Shwetha Shanbhag,47,9,,
9965,Kamala Hiremath,22,8,,
9966,Umesh Kattimani,43,3,,
9967,Prakash Mallya,35,7,,
9968,Ishwarya Salian,40,2,,
9969,Ganesh Angadi,45,8,,
9970,Jagadish Shetty,25,6,,
9971,Yogesh Kumar,26,2,,
9972,Bindu Shetty,51,9,,
9973,Basavaraj Patil,36,6,,
9974,Anil Gaonkar,23,6,,
9975,Ravi Wali,63,7,,
9976,Sunitha Jadhav,25,3,,
9977,Shivakumar Rai,34,10,,
9978,Pooja Angadi,29,2,,
9979,Naveen Lamani,51,3,,
9980,Waseem Rao,58,2,,
9981,Madhu Mudaliar,50,1,,
9982,Uday Iyer,27,5,,
9983,Gowramma Lamani,62,6,,
9984,Rachana Madiwalar,38,4,,
9985,Chaitra Kodagu,43,2,,
9986,Gowramma Iyer,56,10,,
9987,Gowramma Doddamani,46,2,,
9988,Zeenath Murthy,35,6,,
9989,Naveen Mallya,42,2,,
9990,Nagaraj Devadiga,30,7,,
9991,Zameer Hiremath,43,5,,
9992,Sunitha Murthy,44,4,,
9993,Roopa Lamani,53,5,,
9994,Girish Uppar,35,7,,
9995,Abdul Reddy,44,3,,
9996,Basavaraj Naik,59,9,,
9997,Sushma Kulkarni,50,7,,
9998,Umesh Lamani,30,10,,
9999,Hemalatha Shetty,53,4,,
10000,Waseem Iyer,32,4,,
10001,Gopal Badiger,21,2,,
10002,Omkar Suvarna,33,5,,
10003,Jyothi Badiger,31,8,,
10004,Mamatha Reddy,63,2,,
10005,Meena Kulkarni,61,10,,
10006,Reshma Kamath,37,1,,
10007,Meena Rai,29,2,,
10008,Mamatha Jadhav,47,3,,
10009,Lohith Doddamani,37,9,,
10010,Akshata Rai,63,9,,
10011,Rachana Rao,35,2,,
10012,Bindu Doddamani,24,8,,
10013,Chandana Jadhav,21,3,,
10014,Uday Lamani,56,10,,
10015,Arun Shetty,51,8,,
10016,Thimmaiah Lamani,22,5,,
10017,Thimmaiah Iyer,36,10,,
10018,Chetan Rai,38,4,,
10019,Dinesh Murthy,54,4,,
10020,Lokesh Wali,35,4,,
10021,Salman Kamath,41,6,,
10022,Akshata Khan,27,10,,
10023,Meena Belagavi,33,10,,
10024,Gowramma Belagavi,39,10,,
10025,Ramesh Gaonkar,58,9,,
10026,Darshan Patil,26,4,,
10027,Mahesh Talawar,47,4,,
10028,Fatima Doddamani,53,5,,
10029,Nandish Khan,57,6,,
10030,Chaitra Kodagu,63,6,,
10031,Rekha Rao,35,4,,
10032,Yashwanth Mudaliar,32,6,,
10033,Ranganath Iyer,57,9,,
10034,Venkatesh Hiremath,56,7,,
10035,Harini Kumar,35,7,,
10036,Anand Pawar,62,7,,
10037,Srinivas Patil,44,3,,
10038,Hemalatha Gaonkar,62,8,,
10039,Jyothi Gowda,29,9,,
10040,Geetha Shanbhag,54,8,,
10041,Sandeep Desai,30,8,,
10042,Ranganath Desai,31,7,,
10043,Hemalatha Devadiga,64,5,,
10044,Padma Hiremath,64,6,,
10045,Latha Acharya,23,7,,
10046,Hemalatha Iyer,51,8,,
10047,Lakshmi Patil,61,10,,
10048,Nagaraj Angadi,33,9,,
10049,Sunitha Wali,47,7,,
10050,Hanumantha Bandi,21,8,,
10051,Abdul Gowda,47,7,,
10052,Vidya Lamani,52,10,,
10053,Vani Shanbhag,24,8,,
10054,Praveen Khan,21,6,,
10055,Jagadish Hadimani,23,5,,
10056,Puneeth Mallya,22,8,,
10057,Ishwarya Shanbhag,24,1,,
10058,Suresh Kumar,58,8,,
10059,Omkar Pujari,33,4,,
10060,Triveni Kattimani,37,5,,
10061,Krishna Sharma,54,3,,
10062,Reshma Lamani,42,8,,
10063,Latha Bhat,25,4,,
10064,Lalitha Murthy,21,8,,
10065,Latha Doddamani,61,8,,
10066,Bharathi Desai,34,3,,
10067,Harish Hadimani,55,10,,
10068,Usha Hegde,56,4,,
10069,Manjula Acharya,59,3,,
10070,Sahana Bandi,43,4,,
10071,Pallavi Kulkarni,29,3,,
10072,Lokesh Kumar,62,1,,
10073,Salman Shanbhag,20,3,,
10074,Kiran Mallya,64,10,,
10075,Anand Doddamani,25,2,,
10076,Dinesh Acharya,37,3,,
10077,Balaji Chavan,32,2,,
10078,Sahana Lamani,56,7,,
10079,Rachana Pawar,41,8,,
10080,Pallavi Angadi,36,3,,
10081,Roopa Khan,46,3,,
10082,Kavya Rao,27,8,,
10083,Girish Mallya,21,1,,
10084,Kavya Belagavi,50,7,,
10085,Lalitha Talawar,58,5,,
10086,Fatima Wali,25,5,,
10087,Umesh Gowda,27,4,,
10088,Venkatesh Sharma,28,10,,
10089,Gowramma Rao,37,7,,
10090,Harini Mudaliar,50,6,,
10091,Arun Kumar,40,7,,
10092,Eshwar Bhat,52,8,,
10093,Prakash Shanbhag,31,3,,
10094,Ranganath Angadi,63,8,,
10095,Omkar Murthy,37,8,,
10096,Padma Mallya,39,5,,
10097,Waseem Hegde,39,1,,
10098,Dinesh Acharya,57,4,,
10099,Balaji Uppar,34,9,,
10100,Omkar Lamani,60,3,,
10101,Ranganath Wali,32,10,,
10102,Ravi Doddamani,32,3,,
10103,Nandini Doddamani,50,6,,
10104,Raghavendra Bandi,28,6,,
10105,Sabiha Mudaliar,42,7,,
10106,Ishwarya Mallya,32,6,,
10107,Pavan Doddamani,42,9,,
10108,Reshma Jadhav,57,7,,
10109,Bhavya Reddy,35,4,,
10110,Indira Hiremath,63,8,,
10111,Netravati Madiwalar,49,2,,
10112,Lohith Rao,44,4,,
10113,Vinay Kulkarni,27,7,,
10114,Sabiha Naik,30,9,,
10115,Vijay Madiwalar,41,9,,
10116,Waseem Khan,56,3,,
10117,Lokesh Salian,54,3,,
10118,Pavan Bhat,55,1,,
10119,Latha Kulkarni,60,4,,
10120,Arun Kodagu,42,4,,
10121,Akshata Devadiga,49,5,,
10122,Uma Madiwalar,43,3,,
10123,Anil Khan,61,10,,
10124,Harini Khan,41,2,,
10125,Sunitha Angadi,64,5,,
10126,Latha Mudaliar,24,9,,
10127,Gowramma Kulkarni,52,8,,
10128,Ramesh Wali,50,6,,
10129,Farhan Hadimani,59,2,,
10130,Girish Pujari,33,4,,
10131,Nithin Murthy,47,6,,
10132,Lakshmi Pawar,25,7,,
10133,Ravi Salian,49,7,,
10134,Harini Wali,22,3,,
10135,Akshata Reddy,22,9,,
10136,Usha Nayaka,54,8,,
10137,Sunitha Hegde,23,2,,
10138,Nagaraj Lamani,40,8,,
10139,Fatima Madiwalar,34,5,,
10140,Pallavi Uppar,38,5,,
10141,Raghavendra Doddamani,33,5,,
10142,Anil Hegde,44,3,,
10143,Chandana Angadi,46,1,,
10144,Rizwan Angadi,42,10,,
10145,Nandish Wali,37,2,,
10146,Reshma Kumar,23,5,,
10147,Mamatha Patil,48,7,,
10148,Yashwanth Gaonkar,27,5,,
10149,Indira Rai,23,10,,
10150,Anand Gaonkar,25,8,,
10151,Waseem Lamani,37,2,,
10152,Jyothi Khan,35,10,,
10153,Tanveer Khan,31,5,,
10154,Ramesh Mudaliar,60,6,,
10155,Ranganath Acharya,41,2,,
10156,Indira Suvarna,31,4,,
10157,Mahesh Uppar,50,6,,
10158,Pallavi Pawar,61,10,,
10159,Reshma Desai,52,6,,
10160,Venkatesh Pawar,51,9,,
10161,Deepika Angadi,56,5,,
10162,Bharathi Hiremath,56,1,,
10163,Jyothi Iyer,23,5,,
10164,Shivakumar Badiger,36,10,,
10165,Kavya Angadi,38,1,,
10166,Basavaraj Khan,39,4,,
10167,Lokesh Uppar,39,1,,
10168,Divya Angadi,45,10,,
10169,Varun Badiger,62,2,,
10170,Nagaraj Naik,27,5,,
10171,Mamatha Madiwalar,36,7,,
10172,Sandeep Bandi,29,6,,
10173,Sunil Kodagu,39,4,,
10174,Yashwanth Naik,40,9,,
10175,Tanveer Salian,58,8,,
10176,Mohammed Madiwalar,50,5,,
10177,Vidya Patil,30,4,,
10178,Eshwar Mudaliar,33,3,,
10179,Lakshmi Kumar,60,6,,
10180,Indira Badiger,48,7,,
10181,Meena Pawar,20,8,,
10182,Salman Wali,25,2,,
10183,Bharathi Hegde,41,7,,
10184,Uma Jadhav,44,5,,
10185,Vijay Kattimani,46,3,,
10186,Deepika Rao,59,5,,
10187,Varun Nayaka,28,5,,
10188,Ishwarya Kamath,32,2,,
10189,Bindu Chavan,51,4,,
10190,Nandini Kodagu,30,4,,
10191,Tanveer Acharya,23,1,,
10192,Puneeth Madiwalar,51,8,,
10193,Meena Murthy,28,7,,
10194,Rizwan Pujari,25,4,,
10195,Rizwan Murthy,22,1,,
10196,Sabiha Hadimani,61,5,,
10197,Gayathri Badiger,27,10,,
10198,Rekha Acharya,34,7,,
10199,Ganesh Khan,55,9,,
10200,Lohith Desai,24,8,,
10201,Yashwanth Rao,47,8,,
10202,Chetan Gaonkar,35,3,,
10203,Ruksana Desai,45,5,,
10204,Imran Pujari,45,6,,
10205,Ayesha Suvarna,22,3,,
10206,Usha Gaonkar,44,6,,
10207,Bharathi Kumar,49,3,,
10208,Lakshmi Angadi,47,6,,
10209,Rajesh Gowda,29,6,,
10210,Harini Sharma,48,3,,
10211,Shwetha Khan,52,7,,
10212,Vidya Iyer,46,6,,
10213,Mamatha Shanbhag,52,10,,
10214,Devaraj Shanbhag,35,1,,
10215,Salman Mudaliar,44,10,,
10216,Thimmaiah Reddy,58,10,,
10217,Dinesh Rao,59,3,,
10218,Yashoda Naik,46,6,,
10219,Praveen Chavan,40,3,,
10220,Geetha Bandi,35,3,,
10221,Naveen Doddamani,29,9,,
10222,Meena Kamath,30,5,,
10223,Chaitra Bandi,48,4,,
10224,Thimmaiah Salian,36,2,,
10225,Vidya Kodagu,63,10,,
10226,Prakash Lamani,38,7,,
10227,Vinay Gaonkar,24,8,,
10228,Deepa Devadiga,40,10,,
10229,Yogesh Hegde,24,1,,
10230,Suresh Naik,42,3,,
10231,Chandana Salian,32,6,,
10232,Abdul Acharya,64,4,,
10233,Yashwanth Sharma,49,2,,
10234,Ganesh Desai,56,8,,
10235,Dhanya Kattimani,65,9,,
10236,Geetha Kulkarni,46,9,,
10237,Uday Angadi,37,2,,
10238,Tejaswini Pawar,61,1,,
10239,Divya Patil,27,4,,
10240,Pooja Iyer,26,3,,
10241,Omkar Chavan,42,5,,
10242,Padma Naik,53,10,,
10243,Netravati Gowda,52,2,,
10244,Sunitha Badiger,23,9,,
10245,Harish Desai,43,1,,
10246,Yashwanth Bhat,30,3,,
10247,Kalpana Khan,24,3,,
10248,Sabiha Lamani,28,7,,
10249,Thimmaiah Doddamani,52,10,,
10250,Anil Gowda,41,1,,
10251,Usha Kulkarni,44,6,,
10252,Dhanya Suvarna,37,5,,
10253,Vani Lamani,43,5,,
10254,Uma Gowda,28,6,,
10255,Deepa Uppar,39,7,,
10256,Ananya Hadimani,50,8,,
10257,Chaitra Pujari,57,9,,
10258,Sharath Kumar,44,9,,
10259,Thimmaiah Kattimani,53,2,,
10260,Bharathi Pujari,62,7,,
10261,Darshan Pujari,61,4,,
10262,Sabiha Mudaliar,53,6,,
10263,Madhu Kodagu,26,1,,
10264,Santosh Nayaka,53,1,,
10265,Balaji Talawar,41,3,,
10266,Lakshmi Belagavi,20,4,,
10267,Thimmaiah Suvarna,20,6,,
10268,Yashwanth Talawar,45,1,,
10269,Ayesha Hegde,21,8,,
10270,Triveni Lamani,39,3,,
10271,Hanumantha Jadhav,43,8,,
10272,Zameer Gaonkar,41,7,,
10273,Bindu Mallya,50,5,,
10274,Lohith Desai,22,6,,
10275,Pallavi Desai,48,9,,
10276,Suresh Shanbhag,22,4,,
10277,Ravi Uppar,35,3,,
10278,Uma Hegde,35,1,,
10279,Rajesh Desai,21,2,,
10280,Vijay Uppar,50,7,,
10281,Rekha Shanbhag,36,5,,
10282,Ranganath Pujari,62,6,,
10283,Vijay Kulkarni,26,8,,
10284,Gopal Angadi,27,9,,
10285,Salman Kattimani,43,3,,
10286,Chaitra Kodagu,29,2,,
10287,Prakash Pujari,37,8,,
10288,Sunil Bandi,29,8,,
10289,Suresh Bandi,22,2,,
10290,Manjula Devadiga,56,3,,
10291,Ravi Wali,65,4,,
10292,Arun Mallya,46,1,,
10293,Devaraj Badiger,21,3,,
10294,Tejaswini Suvarna,41,1,,
10295,Triveni Salian,44,3,,
10296,Shivakumar Belagavi,21,9,,
10297,Fatima Hegde,27,9,,
10298,Gayathri Kodagu,42,3,,
10299,Gopal Angadi,22,10,,
10300,Anand Pawar,60,1,,
10301,Hemalatha Rai,61,5,,
10302,Padma Gaonkar,61,7,,
10303,Chandru Sharma,57,1,,
10304,Vidya Hegde,26,5,,
10305,Deepika Gowda,27,1,,
10306,Sandeep Chavan,58,6,,
10307,Sunitha Naik,30,3,,
10308,Santosh Pawar,47,4,,
10309,Usha Wali,60,2,,
10310,Darshan Kattimani,61,9,,
10311,Thimmaiah Sharma,30,8,,
10312,Raghavendra Shanbhag,51,5,,
10313,Omkar Devadiga,41,6,,
10314,Fatima Acharya,28,5,,
10315,Geetha Khan,61,7,,
10316,Yogesh Hadimani,29,3,,
10317,Lakshmi Murthy,40,6,,
10318,Puneeth Iyer,57,2,,
10319,Imran Uppar,51,10,,
10320,Zeenath Shetty,57,9,,
10321,Darshan Pawar,49,1,,
10322,Anand Kodagu,34,9,,
10323,Ayesha Iyer,35,4,,
10324,Kalpana Gowda,44,3,,
10325,Vidya Chavan,34,3,,
10326,Gayathri Patil,20,5,,
10327,Raghavendra Gowda,35,1,,
10328,Padma Iyer,42,3,,
10329,Suresh Chavan,60,5,,
10330,Gowramma Rai,36,5,,
10331,Thimmaiah Shanbhag,47,8,,
10332,Ananya Kumar,54,2,,
10333,Akshata Patil,21,5,,
10334,Naveen Shetty,27,5,,
10335,Padma Naik,37,6,,
10336,Devaraj Bhat,30,10,,
10337,Arun Patil,61,6,,
10338,Meena Khan,50,9,,
10339,Uma Kulkarni,43,6,,
10340,Bhavya Kattimani,26,6,,
10341,Chaitra Nayaka,21,8,,
10342,Akshata Desai,63,6,,
10343,Ayesha Gowda,43,2,,
10344,Gopal Reddy,47,9,,
10345,Shivakumar Gaonkar,28,9,,
10346,Vani Belagavi,29,4,,
10347,Vijay Talawar,52,6,,
10348,Meena Badiger,39,6,,
10349,Balaji Bhat,49,8,,
10350,Nagaraj Kamath,61,2,,
10351,Ishwarya Sharma,37,1,,
10352,Hanumantha Kamath,57,1,,
10353,Kiran Hadimani,28,4,,
10354,Sharath Mallya,44,10,,
10355,Netravati Naik,63,3,,
10356,Kamala Hadimani,32,7,,
10357,Krishna Pawar,34,8,,
10358,Yogesh Angadi,63,4,,
10359,Dhanya Mallya,28,10,,
10360,Ayesha Devadiga,38,10,,
10361,Sushma Uppar,47,10,,
10362,Rizwan Shanbhag,61,1,,
10363,Chandana Mudaliar,40,9,,
10364,Nithin Jadhav,37,4,,
10365,Zeenath Hegde,64,3,,
10366,Noor Lamani,32,2,,
10367,Anitha Wali,60,9,,
10368,Padma Mallya,24,6,,
10369,Bindu Naik,58,2,,
10370,Pooja Angadi,45,2,,
10371,Indira Talawar,22,2,,
10372,Uma Talawar,26,2,,
10373,Rachana Jadhav,31,4,,
10374,Rekha Pujari,47,9,,
10375,Vani Iyer,46,10,,
10376,Nagaraj Uppar,50,9,,
10377,Ayesha Kamath,33,9,,
10378,Padma Pawar,25,3,,
10379,Yashwanth Devadiga,41,10,,
10380,Sharath Mudaliar,37,3,,
10381,Vijay Hadimani,46,8,,
10382,Imran Salian,56,5,,
10383,Salman Belagavi,49,10,,
10384,Waseem Reddy,32,6,,
10385,Chandana Doddamani,52,7,,
10386,Manjula Nayaka,51,10,,
10387,Sunil Jadhav,35,6,,
10388,Usha Lamani,21,6,,
10389,Divya Wali,57,9,,
10390,Triveni Wali,39,6,,
10391,Usha Mallya,36,10,,
10392,Hemalatha Kamath,30,3,,
10393,Kavya Badiger,51,8,,
10394,Sahana Pujari,48,4,,
10395,Chandana Bandi,57,5,,
10396,Chandana Kulkarni,24,8,,
10397,Rajesh Nayaka,32,4,,
10398,Kamala Kumar,58,3,,
10399,Vijay Kulkarni,44,5,,
10400,Darshan Naik,58,5,,
10401,Chandru Salian,21,2,,
10402,Sushma Lamani,35,1,,
10403,Akshata Iyer,57,8,,
10404,Varun Kattimani,64,10,,
10405,Vidya Murthy,44,2,,
10406,Ananya Rai,25,5,,
10407,Tejaswini Kulkarni,53,6,,
10408,Meena Hegde,63,9,,
10409,Varun Kumar,35,2,,
10410,Kiran Hegde,21,4,,
10411,Ranganath Gaonkar,65,1,,
10412,Anitha Kamath,61,2,,
10413,Ruksana Pawar,41,2,,
10414,Akshata Murthy,43,9,,
10415,Prakash Mallya,41,10,,
10416,Nithin Kattimani,21,3,,
10417,Mamatha Chavan,56,7,,
10418,Balaji Kodagu,38,1,,
10419,Chandana Jadhav,65,5,,
10420,Netravati Pawar,41,5,,
10421,Reshma Suvarna,54,4,,
10422,Ishwarya Lamani,55,4,,
10423,Vani Nayaka,20,4,,
10424,Imran Lamani,33,2,,
10425,Karthik Uppar,21,9,,
10426,Uday Madiwalar,36,8,,
