CaseMasterID,VictimName,AgeYear,GenderID
9022,Padma Jadhav,26,F
9023,Shwetha Hiremath,25,F
9023,Ravi Gowda,63,M
9024,Madhu Murthy,70,M
9025,Puneeth Mudaliar,49,M
9025,Sushma Bandi,69,F
9027,Deepika Rao,49,F
9028,Uma Patil,28,F
9028,Chaitra Patil,34,F
9029,Basavaraj Belagavi,42,M
9029,Chandana Talawar,30,F
9030,Kavya Devadiga,22,F
9031,Sunitha Salian,50,F
9033,Latha Madiwalar,66,F
9034,Nithin Bhat,68,M
9035,Naveen Reddy,35,M
9035,Uma Rai,31,F
9036,Thimmaiah Reddy,33,M
9036,Waseem Kumar,37,M
9039,Sunitha Pawar,64,F
9040,Gayathri Kodagu,43,F
9041,Hanumantha Patil,45,M
9045,Ishwarya Chavan,36,F
9045,Divya Kattimani,34,F
9046,Ruksana Iyer,29,F
9047,Srinivas Doddamani,33,M
9047,Harish Suvarna,64,M
9048,Yashwanth Suvarna,60,M
9051,Arun Murthy,17,M
9052,Ayesha Uppar,60,F
9053,Roopa Iyer,61,F
9057,Deepa Iyer,63,F
9058,Latha Lamani,44,F
9058,Uday Kattimani,30,M
9059,Mahesh Bhat,46,M
9059,Kamala Bhat,34,F
9060,Divya Talawar,52,F
9060,Nithin Khan,67,M
9061,Sunitha Kattimani,53,F
9061,Noor Nayaka,19,F
9062,Nandini Kulkarni,58,F
9063,Puneeth Kodagu,68,M
9063,Divya Nayaka,66,F
9064,Mamatha Talawar,68,F
9068,Rachana Suvarna,69,F
9068,Lakshmi Pujari,50,F
9070,Abdul Belagavi,34,M
9071,Harini Chavan,32,F
9073,Ramesh Doddamani,66,M
9076,Yashwanth Madiwalar,65,M
9076,Lokesh Hadimani,16,M
9077,Chandru Nayaka,45,M
9078,Savitha Iyer,57,F
9079,Imran Kamath,27,M
9079,Divya Bandi,19,F
9082,Latha Shetty,17,F
9083,Kamala Bhat,52,F
9083,Ramesh Talawar,33,M
9084,Varun Angadi,46,M
9085,Kavya Pujari,18,F
9085,Bharathi Bhat,52,F
9086,Eshwar Shanbhag,19,M
9088,Bhavya Murthy,55,F
9088,Omkar Bhat,49,M
9089,Kiran Doddamani,27,M
9090,Lalitha Kulkarni,69,F
9093,Manjula Desai,40,F
9093,Puneeth Madiwalar,25,M
9095,Reshma Belagavi,20,F
9095,Naveen Devadiga,60,M
9097,Deepika Rai,36,F
9097,Omkar Pujari,40,M
9098,Arun Mallya,55,M
9098,Tejaswini Gowda,18,F
9099,Chaitra Angadi,47,F
9099,Eshwar Belagavi,19,M
9100,Netravati Bandi,48,F
9101,Shivakumar Uppar,55,M
9101,Noor Patil,18,F
9102,Pavan Shetty,53,M
9103,Tejaswini Pawar,48,F
9103,Mahesh Doddamani,28,M
9104,Anand Mudaliar,28,M
9105,Rizwan Salian,61,M
9105,Indira Mallya,20,F
9107,Tejaswini Kamath,44,F
9107,Lohith Hegde,58,M
9109,Darshan Mallya,19,M
9110,Anand Rao,52,M
9110,Manjunath Gowda,30,M
9111,Arun Wali,42,M
9111,Rekha Devadiga,22,F
9112,Noor Pawar,41,F
9112,Fatima Murthy,19,F
9113,Rizwan Jadhav,48,M
9114,Vinay Belagavi,18,M
9117,Sushma Devadiga,49,F
9117,Puneeth Reddy,68,M
9119,Chaitra Hegde,51,F
9119,Abdul Salian,17,M
9121,Thimmaiah Acharya,65,M
9121,Chetan Kodagu,49,M
9122,Ramesh Wali,40,M
9123,Anil Uppar,65,M
9123,Farhan Kamath,56,M
9125,Kavya Talawar,69,F
9128,Fatima Hadimani,63,F
9128,Ananya Murthy,24,F
9130,Yashoda Shetty,25,F
9130,Dhanya Mudaliar,26,F
9131,Lokesh Sharma,64,M
9131,Devaraj Gaonkar,49,M
9133,Harini Doddamani,51,F
9135,Nithin Jadhav,18,M
9136,Vani Salian,55,F
9137,Sharath Hadimani,55,M
9137,Padma Salian,33,F
9138,Kamala Khan,60,F
9139,Vani Kamath,33,F
9140,Dinesh Khan,69,M
9141,Arun Belagavi,43,M
9142,Noor Uppar,21,F
9143,Sharath Sharma,50,M
9145,Naveen Devadiga,53,M
9145,Kalpana Iyer,50,F
9146,Anand Suvarna,16,M
9147,Nandini Devadiga,20,F
9147,Kalpana Mudaliar,37,F
9150,Ranganath Mallya,61,M
9150,Divya Talawar,31,F
9152,Pooja Gowda,58,F
9156,Gayathri Rao,44,F
9156,Pavan Madiwalar,32,M
9160,Ishwarya Mallya,55,F
9162,Tejaswini Bandi,53,F
9164,Vinay Chavan,39,M
9164,Naveen Kodagu,44,M
9165,Noor Bandi,62,F
9166,Ananya Iyer,46,F
9167,Gayathri Rai,63,F
9167,Dinesh Shanbhag,46,M
9169,Bindu Chavan,44,F
9174,Indira Shanbhag,66,F
9174,Krishna Kumar,70,M
9175,Srinivas Rao,18,M
9175,Ganesh Murthy,49,M
9176,Kavya Khan,65,F
9176,Nithin Sharma,22,M
9177,Arun Angadi,30,M
9178,Sunitha Gaonkar,66,F
9180,Nithin Acharya,20,M
9182,Srinivas Kamath,24,M
9184,Vani Pujari,43,F
9184,Anand Suvarna,50,M
9185,Krishna Pawar,34,M
9185,Sharath Jadhav,27,M
9186,Bharathi Gaonkar,32,F
9186,Imran Acharya,38,M
9187,Hanumantha Naik,68,M
9188,Eshwar Reddy,38,M
9188,Vijay Reddy,35,M
9189,Sharath Badiger,55,M
9189,Suresh Patil,61,M
9190,Triveni Rao,47,F
9190,Rekha Kamath,64,F
9191,Girish Shanbhag,25,M
9191,Yashoda Chavan,67,F
9192,Dhanya Rai,45,F
9192,Akshata Belagavi,40,F
9196,Raghavendra Doddamani,41,M
9197,Puneeth Wali,22,M
9199,Darshan Hiremath,40,M
9200,Bindu Wali,68,F
9200,Lokesh Madiwalar,57,M
9201,Triveni Jadhav,60,F
9201,Jyothi Khan,25,F
9202,Basavaraj Kamath,24,M
9205,Lakshmi Devadiga,22,F
9205,Kalpana Hiremath,36,F
9206,Santosh Gaonkar,55,M
9206,Suresh Acharya,63,M
9208,Waseem Talawar,23,M
9210,Nandini Rai,68,F
9210,Nandini Pujari,34,F
9213,Waseem Wali,35,M
9215,Sahana Lamani,37,F
9216,Venkatesh Kulkarni,58,M
9216,Ruksana Pawar,24,F
9218,Sunitha Nayaka,16,F
9218,Ishwarya Suvarna,69,F
9219,Chandana Devadiga,39,F
9219,Noor Wali,37,F
9220,Triveni Murthy,68,F
9220,Hanumantha Khan,39,M
9222,Savitha Shanbhag,36,F
9222,Anand Shanbhag,32,M
9223,Balaji Devadiga,16,M
9223,Salman Kamath,56,M
9224,Varun Reddy,46,M
9225,Chandru Kumar,38,M
9225,Abdul Salian,26,M
9230,Latha Hiremath,50,F
9231,Mahesh Uppar,57,M
9231,Pavan Chavan,45,M
9232,Farhan Doddamani,46,M
9236,Sharath Gowda,27,M
9238,Anand Iyer,23,M
9238,Vinay Belagavi,57,M
9239,Omkar Khan,24,M
9243,Divya Khan,40,F
9245,Nithin Uppar,54,M
9246,Santosh Pujari,34,M
9246,Shwetha Uppar,31,F
9247,Shwetha Gaonkar,65,F
9247,Umesh Iyer,49,M
9248,Imran Mallya,68,M
9248,Imran Murthy,24,M
9249,Vani Sharma,19,F
9251,Shivakumar Rao,21,M
9252,Bharathi Doddamani,24,F
9254,Anitha Pujari,33,F
9255,Salman Badiger,29,M
9255,Santosh Hiremath,40,M
9256,Bhavya Uppar,63,F
9257,Mahesh Sharma,24,M
9257,Shivakumar Suvarna,51,M
9262,Gowramma Rai,63,F
9263,Sahana Rai,70,F
9264,Vani Naik,53,F
9266,Sandeep Madiwalar,42,M
9266,Nandini Gowda,33,F
9267,Nagaraj Pawar,38,M
9267,Gayathri Pujari,43,F
9268,Deepika Kattimani,36,F
9268,Fatima Doddamani,25,F
9269,Lakshmi Mallya,52,F
9270,Mahesh Wali,60,M
9271,Fatima Kattimani,52,F
9271,Eshwar Rao,26,M
9272,Padma Badiger,68,F
9272,Bindu Sharma,59,F
9273,Thimmaiah Patil,43,M
9273,Nandish Lamani,61,M
9274,Naveen Nayaka,20,M
9274,Santosh Patil,69,M
9275,Tejaswini Chavan,57,F
9276,Lohith Iyer,21,M
9276,Madhu Bhat,38,M
9277,Raghavendra Kulkarni,51,M
9278,Noor Kattimani,41,F
9282,Triveni Khan,34,F
9282,Lalitha Bandi,67,F
9283,Netravati Desai,25,F
9284,Varun Kumar,49,M
9287,Vani Talawar,57,F
9288,Dhanya Sharma,37,F
9289,Srinivas Kamath,54,M
9290,Tejaswini Pawar,69,F
9290,Vijay Acharya,16,M
9291,Ananya Kamath,16,F
9294,Anitha Kamath,44,F
9294,Tanveer Sharma,59,M
9295,Devaraj Mallya,37,M
9295,Chandru Patil,65,M
9296,Akshata Kattimani,66,F
9296,Vidya Naik,58,F
9297,Sahana Suvarna,24,F
9297,Chandana Mallya,32,F
9299,Ganesh Murthy,28,M
9299,Omkar Bhat,19,M
9301,Ramesh Kamath,66,M
9302,Ganesh Naik,53,M
9303,Lalitha Sharma,46,F
9303,Shivakumar Khan,51,M
9305,Karthik Devadiga,54,M
9305,Kiran Angadi,28,M
9306,Eshwar Angadi,17,M
9306,Kavya Lamani,33,F
9309,Manjula Murthy,33,F
9310,Uma Gaonkar,51,F
9310,Rizwan Desai,26,M
9311,Zameer Mallya,26,M
9311,Ganesh Hadimani,35,M
9312,Lalitha Murthy,50,F
9312,Kavya Nayaka,48,F
9313,Jyothi Gowda,62,F
9313,Yashoda Badiger,52,F
9314,Naveen Gaonkar,44,M
9315,Varun Hiremath,19,M
9319,Sahana Reddy,44,F
9320,Sabiha Murthy,70,F
9320,Venkatesh Desai,23,M
9321,Mohammed Sharma,31,M
9324,Sushma Naik,21,F
9325,Srinivas Hiremath,62,M
9325,Waseem Pujari,24,M
9327,Prakash Rai,59,M
9327,Basavaraj Devadiga,17,M
9328,Kamala Hegde,48,F
9329,Yashoda Doddamani,39,F
9329,Srinivas Pujari,32,M
9330,Santosh Khan,55,M
9331,Gayathri Iyer,39,F
9331,Sunitha Kumar,21,F
9332,Lakshmi Rao,59,F
9333,Ananya Suvarna,58,F
9333,Prakash Mallya,45,M
9334,Deepika Belagavi,40,F
9334,Lalitha Uppar,21,F
9338,Gopal Gowda,53,M
9338,Sahana Kulkarni,66,F
9339,Ravi Khan,48,M
9340,Rizwan Mudaliar,35,M
9343,Yashoda Khan,60,F
9343,Vijay Mallya,32,M
9346,Anitha Gaonkar,60,F
9346,Noor Belagavi,52,F
9347,Anand Lamani,26,M
9348,Ravi Shetty,34,M
9349,Venkatesh Madiwalar,50,M
9349,Sunitha Hiremath,20,F
9351,Sandeep Jadhav,34,M
9351,Usha Angadi,55,F
9353,Sharath Jadhav,65,M
9354,Zeenath Kattimani,39,F
9354,Venkatesh Gaonkar,61,M
9358,Nithin Sharma,43,M
9361,Santosh Wali,61,M
9362,Darshan Shetty,23,M
9362,Thimmaiah Acharya,50,M
9363,Deepika Kumar,68,F
9365,Noor Shetty,68,F
9365,Latha Kulkarni,63,F
9366,Indira Mallya,54,F
9368,Chaitra Bandi,26,F
9368,Madhu Shetty,52,M
9369,Harini Shanbhag,31,F
9369,Lokesh Badiger,59,M
9370,Rekha Khan,53,F
9371,Basavaraj Doddamani,56,M
9371,Gowramma Kodagu,68,F
9372,Srinivas Nayaka,53,M
9373,Ranganath Hadimani,31,M
9375,Shivakumar Gowda,44,M
9375,Deepa Mudaliar,51,F
9376,Kalpana Kumar,31,F
9377,Jagadish Hegde,29,M
9377,Harish Uppar,50,M
9379,Jagadish Suvarna,25,M
9379,Devaraj Acharya,25,M
9380,Dhanya Naik,61,F
9380,Eshwar Bhat,65,M
9382,Zameer Bandi,35,M
9383,Gayathri Murthy,27,F
9383,Triveni Rai,37,F
9385,Harish Shetty,49,M
9387,Uma Angadi,23,F
9388,Noor Bhat,36,F
9388,Ganesh Murthy,49,M
9389,Sahana Shanbhag,16,F
9391,Ruksana Gaonkar,68,F
9391,Basavaraj Doddamani,67,M
9392,Chetan Devadiga,21,M
9393,Bindu Shanbhag,31,F
9393,Eshwar Naik,47,M
9394,Tejaswini Bandi,69,F
9394,Vinay Hegde,59,M
9395,Pooja Kodagu,44,F
9395,Yashwanth Nayaka,58,M
9397,Abdul Badiger,22,M
9398,Nandish Kumar,25,M
9401,Devaraj Madiwalar,17,M
9401,Divya Bandi,53,F
9402,Sunitha Suvarna,25,F
9402,Dinesh Kumar,58,M
9403,Gopal Pujari,31,M
9403,Yashwanth Doddamani,38,M
9405,Jagadish Uppar,16,M
9405,Madhu Kattimani,41,M
9406,Naveen Bhat,63,M
9406,Vani Belagavi,19,F
9407,Lohith Khan,67,M
9407,Deepika Kamath,64,F
9408,Santosh Badiger,60,M
9408,Ishwarya Angadi,42,F
9412,Bharathi Mudaliar,26,F
9412,Netravati Khan,29,F
9413,Ramesh Desai,67,M
9414,Gowramma Murthy,70,F
9415,Lakshmi Mallya,50,F
9415,Madhu Rao,69,M
9416,Vidya Gowda,38,F
9417,Harini Bandi,57,F
9417,Lohith Nayaka,59,M
9419,Jyothi Shetty,55,F
9419,Mamatha Mallya,42,F
9420,Naveen Angadi,55,M
9421,Mahesh Khan,59,M
9424,Mamatha Naik,24,F
9424,Lohith Hegde,42,M
9426,Bharathi Mudaliar,55,F
9427,Bhavya Kulkarni,41,F
9427,Kavya Rao,25,F
9429,Savitha Rai,67,F
9430,Sharath Jadhav,43,M
9431,Nandish Nayaka,39,M
9432,Manjunath Talawar,20,M
9433,Santosh Sharma,27,M
9433,Bharathi Pawar,31,F
9434,Naveen Nayaka,68,M
9435,Anil Devadiga,37,M
9436,Sunitha Badiger,34,F
9436,Sabiha Talawar,24,F
9439,Savitha Kulkarni,53,F
9440,Manjunath Suvarna,43,M
9441,Fatima Murthy,34,F
9441,Salman Gowda,33,M
9445,Harini Acharya,57,F
9445,Venkatesh Madiwalar,21,M
9446,Deepika Reddy,59,F
9447,Madhu Chavan,50,M
9448,Ramesh Kodagu,63,M
9449,Anil Devadiga,60,M
9449,Nandini Hadimani,54,F
9451,Kalpana Doddamani,45,F
9455,Roopa Gaonkar,30,F
9455,Reshma Kattimani,70,F
9457,Sunitha Madiwalar,67,F
9457,Nandini Shetty,34,F
9459,Shwetha Hegde,64,F
9459,Raghavendra Hadimani,40,M
9460,Abdul Sharma,60,M
9462,Bharathi Madiwalar,53,F
9462,Pooja Madiwalar,45,F
9463,Bindu Murthy,40,F
9463,Krishna Nayaka,38,M
9464,Vani Sharma,50,F
9464,Vani Rai,21,F
9465,Sushma Belagavi,26,F
9466,Yashwanth Chavan,24,M
9467,Lohith Salian,25,M
9468,Eshwar Mallya,19,M
9469,Sahana Mudaliar,46,F
9469,Lohith Lamani,60,M
9471,Naveen Devadiga,47,M
9472,Hanumantha Suvarna,63,M
9472,Uday Bandi,33,M
9473,Praveen Desai,58,M
9473,Nagaraj Gaonkar,48,M
9474,Basavaraj Kulkarni,21,M
9477,Latha Khan,46,F
9483,Naveen Belagavi,42,M
9483,Gayathri Bhat,45,F
9485,Pallavi Hegde,57,F
9485,Ramesh Kamath,45,M
9487,Raghavendra Shanbhag,38,M
9489,Ananya Rao,49,F
9490,Nandini Belagavi,18,F
9490,Vidya Talawar,51,F
9491,Usha Gowda,26,F
9491,Naveen Doddamani,43,M
9492,Puneeth Pawar,19,M
9493,Basavaraj Salian,45,M
9493,Vidya Sharma,57,F
9495,Lokesh Sharma,45,M
9498,Varun Nayaka,22,M
9498,Zeenath Kattimani,33,F
9499,Ananya Gowda,70,F
9502,Pooja Khan,35,F
9502,Karthik Reddy,31,M
9503,Nagaraj Khan,51,M
9503,Savitha Hiremath,66,F
9504,Ranganath Sharma,27,M
9504,Naveen Salian,47,M
9505,Farhan Hiremath,59,M
9505,Ramesh Hadimani,46,M
9507,Shwetha Devadiga,51,F
9508,Fatima Salian,34,F
9510,Omkar Nayaka,48,M
9512,Jagadish Kodagu,63,M
9513,Mahesh Kumar,38,M
9514,Basavaraj Acharya,57,M
9515,Lokesh Belagavi,62,M
9515,Nandini Bhat,35,F
9517,Uday Bhat,70,M
9519,Ramesh Kulkarni,48,M
9520,Madhu Mudaliar,63,M
9522,Waseem Murthy,69,M
9522,Anil Hiremath,35,M
9523,Anand Devadiga,50,M
9524,Mahesh Gaonkar,54,M
9524,Gopal Acharya,36,M
9526,Nandini Devadiga,53,F
9526,Ranganath Sharma,39,M
9528,Krishna Pujari,37,M
9528,Omkar Lamani,27,M
9529,Manjunath Doddamani,51,M
9529,Yashoda Salian,19,F
9530,Shivakumar Kumar,50,M
9530,Praveen Jadhav,45,M
9531,Farhan Rao,39,M
9532,Savitha Wali,40,F
9532,Rekha Lamani,65,F
9533,Meena Madiwalar,42,F
9536,Rekha Angadi,60,F
9537,Imran Kattimani,43,M
9537,Dhanya Kamath,59,F
9538,Arun Chavan,31,M
9539,Devaraj Patil,58,M
9542,Reshma Pujari,54,F
9542,Darshan Madiwalar,60,M
9544,Darshan Chavan,67,M
9545,Bhavya Rai,34,F
9547,Pavan Shetty,49,M
9548,Roopa Murthy,41,F
9548,Deepa Rao,21,F
9549,Santosh Kulkarni,60,M
9551,Vidya Uppar,28,F
9552,Sunil Mudaliar,24,M
9552,Sandeep Hiremath,51,M
9553,Kiran Kamath,45,M
9554,Gopal Patil,30,M
9554,Manjunath Kumar,26,M
9555,Rajesh Devadiga,31,M
9556,Ramesh Shanbhag,32,M
9556,Bharathi Salian,53,F
9558,Vidya Patil,27,F
9558,Imran Mallya,59,M
9559,Sharath Khan,39,M
9560,Tejaswini Reddy,27,F
9560,Prakash Kattimani,64,M
9562,Noor Angadi,64,F
9564,Yogesh Nayaka,61,M
9564,Yogesh Doddamani,45,M
9565,Yogesh Hiremath,24,M
9567,Yogesh Rao,21,M
9567,Madhu Badiger,27,M
9569,Kiran Acharya,24,M
9573,Shwetha Reddy,36,F
9575,Ramesh Nayaka,18,M
9575,Uma Chavan,65,F
9576,Gayathri Patil,52,F
9578,Mamatha Murthy,52,F
9580,Bharathi Gowda,54,F
9581,Yashoda Bhat,19,F
9582,Nandish Kumar,47,M
9584,Chaitra Hadimani,70,F
9584,Kiran Bandi,64,M
9587,Ganesh Talawar,42,M
9587,Kamala Hadimani,25,F
9588,Anil Mudaliar,67,M
9588,Vani Talawar,49,F
9589,Kalpana Naik,58,F
9591,Lohith Gowda,30,M
9593,Chandana Uppar,50,F
9594,Salman Bandi,61,M
9594,Imran Lamani,37,M
9596,Sharath Hegde,35,M
9598,Yashoda Gowda,45,F
9598,Omkar Jadhav,32,M
9599,Ayesha Desai,27,F
9599,Mohammed Naik,65,M
9600,Gowramma Belagavi,37,F
9600,Devaraj Angadi,53,M
9601,Mamatha Pujari,64,F
9601,Yogesh Kamath,62,M
9604,Bindu Desai,62,F
9604,Balaji Lamani,16,M
9605,Vidya Kodagu,17,F
9606,Tejaswini Badiger,52,F
9607,Reshma Talawar,70,F
9607,Santosh Kattimani,67,M
9608,Devaraj Mudaliar,66,M
9608,Lohith Mudaliar,32,M
9611,Zameer Doddamani,18,M
9611,Deepa Salian,33,F
9612,Sabiha Uppar,35,F
9612,Shivakumar Nayaka,62,M
9613,Bhavya Khan,57,F
9617,Shivakumar Hegde,65,M
9618,Pallavi Hegde,20,F
9618,Kavya Hiremath,53,F
9619,Hemalatha Kulkarni,65,F
9619,Dhanya Angadi,65,F
9620,Naveen Angadi,23,M
9620,Kavya Iyer,57,F
9621,Yashwanth Pawar,67,M
9621,Ananya Pawar,28,F
9623,Vidya Uppar,54,F
9623,Reshma Hiremath,19,F
9624,Uma Acharya,23,F
9625,Basavaraj Wali,63,M
9626,Jyothi Salian,45,F
9626,Indira Mallya,43,F
9628,Farhan Kamath,36,M
9628,Praveen Devadiga,31,M
9631,Imran Rai,28,M
9633,Roopa Iyer,64,F
9633,Divya Rai,20,F
9634,Harini Pujari,48,F
9634,Praveen Hiremath,43,M
9635,Yashoda Rai,32,F
9635,Mohammed Reddy,16,M
9637,Usha Hiremath,31,F
9637,Pallavi Patil,67,F
9638,Omkar Bandi,55,M
9639,Gopal Gaonkar,34,M
9641,Vani Kodagu,67,F
9642,Sandeep Gaonkar,69,M
9642,Vinay Desai,27,M
9643,Gopal Devadiga,49,M
9645,Girish Hadimani,57,M
9646,Ramesh Bhat,25,M
9647,Praveen Khan,19,M
9647,Usha Salian,60,F
9648,Naveen Kodagu,30,M
9648,Kalpana Kodagu,24,F
9650,Pavan Pawar,47,M
9651,Yashoda Kulkarni,54,F
9652,Yashoda Pawar,17,F
9652,Anitha Bandi,26,F
9653,Reshma Hegde,30,F
9655,Zameer Kulkarni,31,M
9661,Prakash Gowda,67,M
9661,Bindu Salian,60,F
9662,Dinesh Gowda,46,M
9664,Darshan Patil,57,M
9664,Usha Patil,65,F
9665,Anitha Shanbhag,16,F
9666,Chandru Mallya,63,M
9666,Harini Hadimani,42,F
9668,Sandeep Desai,54,M
9669,Nandish Kattimani,63,M
9671,Varun Shanbhag,25,M
9672,Bharathi Kodagu,35,F
9673,Kiran Shetty,25,M
9673,Santosh Patil,42,M
9675,Usha Hadimani,37,F
9675,Arun Iyer,18,M
9676,Puneeth Patil,28,M
9676,Yogesh Bhat,18,M
9677,Srinivas Mallya,23,M
9677,Manjula Khan,26,F
9678,Suresh Lamani,32,M
9679,Kalpana Nayaka,46,F
9679,Deepa Acharya,40,F
9680,Yashoda Doddamani,28,F
9680,Eshwar Naik,53,M
9681,Dhanya Jadhav,63,F
9681,Yashwanth Desai,28,M
9683,Eshwar Badiger,41,M
9683,Bharathi Kulkarni,21,F
9686,Yashoda Badiger,69,F
9687,Chetan Hegde,16,M
9687,Vani Khan,33,F
9690,Roopa Badiger,50,F
9690,Mohammed Bandi,50,M
9691,Meena Rai,39,F
9692,Tejaswini Acharya,64,F
9692,Chandana Uppar,52,F
9693,Chandana Mallya,64,F
9693,Mamatha Salian,40,F
9695,Sunitha Hadimani,31,F
9698,Ganesh Iyer,65,M
9698,Ananya Mudaliar,28,F
9699,Mahesh Angadi,49,M
9699,Bharathi Rai,36,F
9700,Bindu Uppar,55,F
9700,Lakshmi Desai,57,F
9701,Yogesh Kattimani,47,M
9701,Nithin Talawar,42,M
9703,Prakash Hadimani,19,M
9703,Vidya Angadi,19,F
9706,Divya Shetty,63,F
9706,Kavya Hadimani,27,F
9707,Latha Belagavi,21,F
9707,Venkatesh Hegde,45,M
9708,Anitha Lamani,29,F
9710,Nandini Reddy,66,F
9711,Harish Jadhav,54,M
9712,Krishna Mudaliar,42,M
9712,Darshan Pawar,70,M
9714,Noor Hegde,52,F
9714,Farhan Kattimani,33,M
9715,Hanumantha Hegde,39,M
9717,Vidya Rai,22,F
9718,Venkatesh Shanbhag,31,M
9718,Tanveer Madiwalar,36,M
9719,Farhan Pawar,38,M
9720,Yashoda Jadhav,28,F
9720,Jyothi Kamath,58,F
9721,Padma Gaonkar,18,F
9722,Shwetha Murthy,66,F
9725,Rajesh Khan,49,M
9725,Kiran Lamani,56,M
9728,Divya Gowda,39,F
9728,Jyothi Sharma,42,F
9729,Varun Hadimani,43,M
9729,Zeenath Doddamani,19,F
9730,Yashoda Kattimani,42,F
9731,Yashoda Rao,27,F
9731,Nandini Uppar,16,F
9733,Sharath Desai,45,M
9734,Krishna Murthy,59,M
9734,Anand Talawar,44,M
9735,Divya Talawar,17,F
9736,Krishna Wali,22,M
9738,Usha Shanbhag,42,F
9739,Nandish Pawar,40,M
9739,Fatima Mudaliar,47,F
9742,Yashoda Mallya,35,F
9743,Sandeep Wali,51,M
9744,Tanveer Acharya,28,M
9745,Lokesh Kamath,68,M
9746,Fatima Kulkarni,43,F
9747,Manjunath Iyer,42,M
9747,Meena Devadiga,58,F
9750,Manjunath Bhat,53,M
9754,Geetha Kodagu,26,F
9754,Uma Rao,57,F
9757,Tanveer Iyer,28,M
9758,Rachana Acharya,54,F
9758,Sunil Reddy,31,M
9760,Fatima Rai,27,F
9761,Umesh Shetty,23,M
9761,Sabiha Nayaka,32,F
9762,Kamala Khan,59,F
9762,Jyothi Khan,66,F
9763,Raghavendra Acharya,63,M
9765,Rizwan Mallya,49,M
9765,Raghavendra Gaonkar,46,M
9766,Yashoda Khan,29,F
9767,Divya Jadhav,70,F
9768,Gopal Shetty,24,M
9768,Padma Iyer,53,F
9769,Sahana Sharma,32,F
9771,Ranganath Shetty,17,M
9771,Chaitra Badiger,29,F
9772,Divya Shetty,42,F
9774,Usha Hiremath,58,F
9776,Rizwan Suvarna,21,M
9777,Chandana Devadiga,27,F
9781,Uday Talawar,48,M
9781,Karthik Kulkarni,38,M
9782,Harini Hiremath,16,F
9782,Anil Sharma,33,M
9783,Srinivas Pawar,44,M
9784,Darshan Gowda,23,M
9784,Deepika Shetty,43,F
9785,Savitha Acharya,44,F
9785,Savitha Mudaliar,66,F
9786,Srinivas Madiwalar,41,M
9789,Harish Gowda,17,M
9789,Harish Patil,56,M
9791,Vani Shanbhag,33,F
9792,Akshata Angadi,38,F
9792,Hemalatha Uppar,33,F
9793,Nandish Hadimani,47,M
9793,Hemalatha Kulkarni,32,F
9795,Jyothi Reddy,27,F
9795,Nagaraj Suvarna,20,M
9796,Chaitra Hadimani,36,F
9797,Akshata Murthy,23,F
9797,Bindu Acharya,45,F
9799,Pooja Hegde,34,F
9803,Pallavi Kodagu,53,F
9803,Sunil Hiremath,49,M
9804,Venkatesh Devadiga,18,M
9805,Gayathri Chavan,29,F
9805,Kalpana Suvarna,41,F
9807,Nandish Iyer,51,M
9807,Sunitha Kodagu,62,F
9808,Kavya Jadhav,55,F
9809,Varun Gowda,43,M
9810,Bindu Iyer,67,F
9812,Noor Hadimani,68,F
9813,Yashwanth Chavan,58,M
9813,Mohammed Badiger,60,M
9815,Lohith Acharya,23,M
9815,Indira Angadi,45,F
9816,Indira Kulkarni,43,F
9816,Kavya Shetty,63,F
9818,Chandru Hadimani,50,M
9820,Vani Suvarna,22,F
9821,Indira Kumar,60,F
9821,Vidya Hadimani,40,F
9822,Rekha Bhat,16,F
9822,Abdul Kamath,58,M
9824,Zeenath Lamani,67,F
9824,Gowramma Mallya,54,F
9826,Ruksana Rao,51,F
9827,Tanveer Madiwalar,23,M
9828,Dinesh Hegde,68,M
9828,Srinivas Badiger,25,M
9829,Deepika Naik,70,F
9829,Bindu Jadhav,62,F
9830,Chaitra Naik,59,F
9832,Yashoda Bhat,37,F
9836,Meena Sharma,28,F
9837,Salman Pujari,65,M
9838,Puneeth Rao,51,M
9839,Chandru Mallya,33,M
9839,Gayathri Bandi,66,F
9840,Deepa Shanbhag,43,F
9844,Harish Salian,33,M
9844,Bharathi Sharma,20,F
9848,Sandeep Salian,64,M
9848,Gayathri Patil,54,F
9850,Mohammed Hegde,18,M
9851,Ravi Chavan,50,M
9851,Latha Talawar,55,F
9852,Deepa Doddamani,51,F
9852,Yashwanth Patil,30,M
9853,Nandish Kattimani,33,M
9854,Hemalatha Mudaliar,36,F
9855,Gayathri Kulkarni,20,F
9855,Sahana Rai,42,F
9856,Balaji Badiger,53,M
9856,Lalitha Kamath,61,F
9857,Girish Khan,52,M
9857,Devaraj Madiwalar,37,M
9859,Harish Kamath,70,M
9859,Noor Kamath,34,F
9860,Harini Gowda,55,F
9860,Sushma Jadhav,27,F
9861,Omkar Bandi,38,M
9861,Waseem Acharya,64,M
9863,Uday Devadiga,29,M
9863,Jagadish Hegde,58,M
9864,Nithin Hiremath,35,M
9864,Jyothi Shetty,54,F
9865,Pallavi Murthy,47,F
9866,Rajesh Kodagu,56,M
9866,Kavya Pawar,37,F
9867,Padma Rai,31,F
9868,Reshma Chavan,39,F
9869,Uma Kamath,39,F
9869,Praveen Acharya,42,M
9870,Harish Doddamani,38,M
9871,Nagaraj Bhat,21,M
9873,Ravi Kumar,46,M
