AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,FatherName,PersonID
9758,9482,Tejaswini Bandi,22,F,Manjunath,A1
9759,9483,Suresh Devadiga,56,M,Vinay,A1
9760,9484,Abdul Svarna,35,M,Karthik,A1
9761,9485,Dinesh Devadiga,32,M,Girish,A1
9762,9486,Mohammed Murthy,45,M,Thimmaiah,A1
9763,9487,Lohith Badiger,29,M,Basavaraj,A1
9764,9488,Kiran Reddy,48,M,Abdul,A1
9765,9489,Dinesh Badiger,42,M,Vinay,A1
9766,9490,Karthik Sharma,53,M,Srinivas,A1
9767,9491,Hemalatha Rao,47,F,Nithin,A1
9768,9492,Waseem Rai,47,M,Venkatesh,A1
9769,9493,Ravi Badiger,39,M,Ganesh,A1
9770,9494,Nandish Talawar,19,M,Mahesh,A1
9771,9495,Bhavya Iyer,54,F,Zameer,A1
9772,9496,Srinivas Murthy,42,M,Darshan,A1
9773,9497,Harish Patil,29,M,Nandish,A1
9774,9498,Sunil Talawar,29,M,Rizwan,A1
9775,9499,Yashwanth Kamath,32,M,Venkatesh,A1
9776,9500,Abdul Hadimani,38,M,Zameer,A1
9777,9501,Vinay Patil,24,M,Kiran,A1
9778,9502,Meena Doddamani,54,F,Ranganath,A1
9779,9503,Arun Reddy,23,M,Uday,A1
9780,9504,Mohammed Hiremath,28,M,Yashwanth,A1
9781,9505,Fatima Salian,40,F,Zameer,A1
9782,9506,Uday Doddamani,28,M,Imran,A1
9783,9507,Harish Badiger,55,M,Yogesh,A1
9784,9508,Arun Talawar,23,M,Karthik,A1
9785,9509,Nithin Angadi,54,M,Mahesh,A1
9786,9510,Hanumantha Kulkarni,39,M,Zameer,A1
9787,9511,Waseem Hadimani,45,M,Krishna,A1
9788,9512,Krishna Angadi,49,M,Uday,A1
9789,9513,Venkatesh Kamath,42,M,Santosh,A1
9790,9514,Gopal Hiemath,52,M,Omkar,A1
9791,9515,Thimmaiah Rai,23,M,,A1
9792,9516,Rajesh Salian,48,M,Manjunath,A1
9793,9517,Nagaraj Kulkarni,48,M,Nagaraj,A1
9794,9518,Krishna Shanbhag,31,M,Farhan,A1
9795,9519,Ravi Gowda,36,M,,A1
9796,9519,Prakash Shetty,19,M,Rizwan,A2
9797,9520,Dinesh Uppar,20,M,Mahesh,A1
9798,9521,Chandru Sharma,42,M,Eshwar,A1
9799,9522,Farhan Acharya,49,M,Omkar,A1
9800,9523,Madhu Devadga,28,M,Dinesh,A1
9801,9524,Umesh Kamath,40,M,Raghavendra,A1
9802,9525,Deepika Suvana,21,F,Praveen,A1
9803,9526,Omkar Puari,37,M,Lokesh,A1
9804,9527,Darshan Kodagu,47,M,Santosh,A1
9805,9528,Tanveer Doddamani,27,M,,A1
9806,9529,C. Kumar,30,M,Praveen,A1
9807,9530,Farhan Suvarna,43,M,,A1
9808,9531,A. Naik,29,M,Naveen,A1
9809,9532,Akshata Belagavi,51,F,,A1
9810,9533,Sandeep Kattimani,47,M,Zameer,A1
9811,9534,Ravi Gowda,37,M,Puneeth,A1
9812,9534,Venkatesh,38,M,Yashwanth,A2
9813,9535,Shivakumar Hadimani,48,M,Sharath,A1
9814,9536,Lohith Wai,37,M,Prakash,A1
9815,9537,S. Rao,53,M,,A1
9816,9538,Madhu Hadimani,39,M,Jagadish,A1
9817,9539,Ishwarya Murthy,19,F,Venkatesh,A1
9818,9540,Chandru Sharma,32,M,Lohith,A1
9819,9541,Abdul Jadhv,30,M,Mahesh,A1
9820,9542,Eshwar Wali,55,M,Dinesh,A1
9821,9543,Naveen Acharya,49,M,Prakash,A1
9822,9544,Triveni Kulkarni,22,F,Yashwanth,A1
9823,9545,Nandish Iyer,36,M,Yashwanth,A1
9824,9546,Uday Salian,26,M,,A1
9825,9547,Vijay Murthy,36,M,Lohith,A1
9826,9548,Salman Mudaliar,18,M,Yashwanth,A1
9827,9549,Kavya Pujari,42,F,Harish,A1
9828,9550,Varun Iyer,24,M,Ranganath,A1
9829,9551,Basavaraj Desai,28,M,Omkar,A1
9830,9552,Lalitha Suvrna,19,F,Devaraj,A1
9831,9553,Darshan Patil,42,M,Lokesh,A1
9832,9554,Yashoda Jadhav,48,F,Raghavendra,A1
9833,9555,Nagaraj Kulkarni,43,M,Puneeth,A1
9834,9556,Farhan Bhat,25,M,Basavaraj,A1
9835,9557,Salman Mallya,30,M,Salman,A1
9836,9558,Waseem Acharya,48,M,Raghavendra,A1
9837,9559,Naveen Rai,27,M,Madhu,A1
9838,9560,Basavaraj Desai,45,M,Manjunath,A1
9839,9561,Dinesh Madiwalar,25,M,Eshwar,A1
9840,9562,Imran Khan,45,M,Ranganath,A1
9841,9563,Srinivas Chavan,31,M,,A1
9842,9564,Karthik Pujari,36,M,Sharath,A1
9843,9565,Umesh Mudaliar,53,M,Ranganath,A1
9844,9566,Vinay Rao,33,M,Anand,A1
9845,9567,Shivakumar Pawar,53,M,Omkar,A1
9846,9568,Harish Devadiga,37,M,Vijay,A1
9847,9569,Lokesh Doddamani,50,M,,A1
9848,9570,Ramesh Kamah,40,M,Krishna,A1
9849,9571,Lohith Patil,44,M,Naveen,A1
9850,9572,Srinivas Shetty,49,M,Girish,A1
9851,9573,Lohith Wali,38,M,Prakash,A1
9852,9574,Dinesh Bandi,37,M,,A1
9853,9575,Chetan Madiwalar,26,M,Puneeth,A1
9854,9576,Shivakumar Kodagu,24,M,Anil,A1
9855,9577,Prakash Dodamani,21,M,Harish,A1
9856,9578,Basavaraj Wali,39,M,Varun,A1
9857,9579,Farhan Pujari,20,M,Chetan,A1
9858,9580,Farhan Kattimani,46,M,Sharath,A1
9859,9581,Varun Madiwalar,28,M,Puneeth,A1
9860,9582,Uday Rai,54,M,Lohith,A1
9861,9583,Gowramma Angadi,26,F,,A1
9862,9584,Puneeth Badiger,32,M,Nagaraj,A1
9863,9585,Salman Shetty,51,M,,A1
9864,9586,Hanumantha Hiremath,42,M,Basavaraj,A1
9865,9587,Lakshmi Doddamani,37,F,Lohith,A1
9866,9588,Ranganath Naik,46,M,Mohammed,A1
9867,9589,Venkatesh Shanbhag,43,M,Suresh,A1
9868,9590,Mohamad Rai,50,M,Puneeth,A1
9869,9591,Hanumantha Hegde,28,M,Shivakumar,A1
9870,9592,Vijay Kumar,18,M,Ravi,A1
9871,9593,Praveen Chavan,45,M,Santosh,A1
9872,9594,Balaji Kattimani,44,M,Arun,A1
9873,9595,Umesh Salian,51,M,Eshwar,A1
9874,9596,Prakash Pawar,53,M,Mohammed,A1
9875,9597,Balaji Kamath,49,M,Nandish,A1
9876,9598,Madhu Rai,40,M,Raghavendra,A1
9877,9599,Srinivas Rao,53,M,Sandeep,A1
9878,9600,Manjunath Devadiga,27,M,Hanumantha,A1
9879,9601,Girish Kulkarni,34,M,Lokesh,A1
9880,9602,Sushma Shanbhag,55,F,,A1
9881,9603,Abdul Iyer,33,M,Imran,A1
9882,9604,Chetan Hiremath,39,M,Jagadish,A1
9883,9605,Rizwan Suvarna,34,M,,A1
9884,9606,Ranganath Nayaka,45,M,Nagaraj,A1
9885,9607,Puneeth Bhat,18,M,Omkar,A1
9886,9608,Ramesh Angadi,55,M,Pavan,A1
9887,9609,Devaraj Sharma,18,M,,A1
9888,9610,Sharath Uppar,27,M,Girish,A1
9889,9611,Krishna Madiwalar,34,M,Sharath,A1
9890,9612,Imran Acharya,32,M,Thimmaiah,A1
9891,9613,Abdul Gaonkar,50,M,Chandru,A1
9892,9614,Sandeep Acharya,26,M,Shivakumar,A1
9893,9615,Ganesh Mudaliar,31,M,Ravi,A1
9894,9616,Chetan Bandi,32,M,Ramesh,A1
9895,9617,Basavaraj Beagavi,45,M,Salman,A1
9896,9618,Praveen Khan,20,M,Harish,A1
9897,9619,Umesh Nayaka,24,M,Sharath,A1
9898,9620,Uday Wali,39,M,Lohith,A1
9899,9621,Rizwan Gowda,50,M,Varun,A1
9900,9622,Basavaraj Kattimani,25,M,R.,A1
9901,9623,Kalpana Acharya,46,F,Suresh,A1
9902,9624,Darshan Belagavi,26,M,Salman,A1
9903,9625,Girish Reddy,21,M,Krishna,A1
9904,9626,Vijay Wali,33,M,Rizwan,A1
9905,9627,Imran Rao,45,M,,A1
9906,9628,Rekha Murthy,53,F,Praveen,A1
9907,9629,Waseem Dsai,29,M,Srinivas,A1
9908,9630,Hanumantha Sharma,36,M,Srinivas,A1
9909,9630,Anil Malya,47,M,Abdul,A2
9910,9630,Chandru Achara,21,M,Chetan,A3
9911,9630,Jagadish Shetty,30,M,Nandish,A4
9912,9631,Mahesh Acharya,22,M,Tanveer,A1
9913,9632,Vani Acharya,55,F,,A1
9914,9633,Hanumantha Shetty,48,M,Chandru,A1
9915,9634,Rizwan Uppar,28,M,Krishna,A1
9916,9635,Shwetha Kulkarni,27,F,Eshwar,A1
9917,9636,Yashwanth Talawar,30,M,Nagaraj,A1
9918,9637,Vinay Talawar,24,M,Gopal,A1
9919,9638,Rizwan Patil,32,M,Vijay,A1
9920,9639,Ganesh Mudaliar,48,M,Devaraj,A1
9921,9640,Ravi Naik,40,M,Farhan,A1
9922,9641,Mohammed Hegde,51,M,Eshwar,A1
9923,9642,Yogesh Angadi,19,M,Nithin,A1
9924,9643,Kiran Kamath,44,M,Hanumantha,A1
9925,9644,Ayesha Gaonkar,38,F,Shivakumar,A1
9926,9645,Sharath Desai,38,M,Ravi,A1
9927,9646,Nandish Kumar,27,M,Eshwar,A1
9928,9647,Gopal Mudalar,28,M,Nagaraj,A1
9929,9648,Meena Mallya,24,F,Uday,A1
9930,9649,Girish Doddamani,54,M,,A1
9931,9650,Gopal Kamath,45,M,Puneeth,A1
9932,9651,Jagadish Chavan,53,M,Balaji,A1
9933,9652,Mahesh Patil,48,M,Suresh,A1
9934,9653,Raghavendra Rai,42,M,,A1
9935,9654,Thimmaiah Chavan,23,M,Karthik,A1
9936,9655,Uday Rai,55,M,Lohith,A1
9937,9656,Anil Mallya,40,M,Dinesh,A1
9938,9657,Sharath Hegde,38,M,Omkar,A1
9939,9658,Anil Talawar,23,M,Zameer,A1
9940,9659,Divya Pail,49,F,Raghavendra,A1
9941,9660,Umesh Hiremath,29,M,Rizwan,A1
9942,9661,Anil Belaavi,34,M,Anil,A1
9943,9662,Chetan Hiremath,22,M,Mohammed,A1
9944,9663,Nandish Kulkarni,29,M,Vinay,A1
9945,9664,Abdul Pawar,47,M,Vijay,A1
9946,9664,Sandeep Hiremath,53,M,,A2
9947,9664,Darshan Wali,48,M,Vijay,A3
9948,9664,Venkatesh Kulkarni,38,M,Yashwanth,A4
9949,9665,Sandeep Pawar,37,M,Kiran,A1
9950,9666,Nithin Pail,55,M,Suresh,A1
9951,9667,Lokesh Hiremath,41,M,Abdul,A1
9952,9668,Girish Kamath,37,M,Ramesh,A1
9953,9669,Kamala Badiger,29,F,Girish,A1
9954,9670,Raghavendra Murthy,26,M,Ranganath,A1
9955,9671,Tanveer Jadhav,53,M,Ganesh,A1
9956,9672,Mahesh Nik,29,M,Santosh,A1
9957,9673,Chandru Desai,27,M,Sandeep,A1
9958,9674,Reshma Iyer,24,F,,A1
9959,9675,Suresh Reddy,27,M,,A1
9960,9676,Jagadish Pujari,54,M,Sunil,A1
9961,9677,Puneeth Shanbhag,22,M,Rizwan,A1
9962,9678,Santosh Khan,25,M,,A1
9963,9679,Harish Kattimani,20,M,Vijay,A1
9964,9680,Akshata Patil,29,F,Jagadish,A1
9965,9681,Rajesh Shetty,27,M,Tanveer,A1
9966,9682,Nithin Nayaka,56,M,Farhan,A1
9967,9683,Salman Bandi,46,M,Yogesh,A1
9968,9684,Naveen Acharya,48,M,Prakash,A1
9969,9685,Nandish Pawar,49,M,Anand,A1
9970,9686,Arun Iyer,30,M,Pavan,A1
9971,9687,Varun Naik,27,M,Darshan,A1
9972,9688,Ravi Doddamani,22,M,Abdul,A1
9973,9689,Anil Madiwalar,55,M,Harish,A1
9974,9690,Hanumantha Mallya,28,M,Devaraj,A1
9975,9691,Kavya Pawar,53,F,,A1
9976,9692,Umesh Bhat,47,M,Karthik,A1
9977,9693,Madhu Doddmani,26,M,Pavan,A1
9978,9694,Bindu Acharya,50,F,Nagaraj,A1
9979,9695,Santosh Gowda,42,M,Salman,A1
9980,9696,Varun Madiwalar,47,M,Jagadish,A1
9981,9697,Karthik Salian,32,M,Raghavendra,A1
9982,9698,Anil Talawar,50,M,Mohammed,A1
9983,9699,Madhu Angadi,27,M,Manjunath,A1
9984,9700,Krishna Kulkarni,21,M,Pavan,A1
9985,9701,Lohith Gowda,46,M,Sunil,A1
9986,9702,P. Suvarna,51,M,,A1
9987,9703,Sahana Sharma,46,F,Lokesh,A1
9988,9704,Naveen Nyaka,47,M,Abdul,A1
9989,9705,Bindu Uppar,54,F,Varun,A1
9990,9706,Rajesh Bandi,49,M,Kiran,A1
9991,9707,Salman Shetty,24,M,Ganesh,A1
9992,9708,Omkar Khan,45,M,Omkar,A1
9993,9709,Sunil Reddy,47,M,Varun,A1
9994,9710,Nandini Hiremath,39,F,Hanumantha,A1
9995,9711,Arun Naik,19,M,Eshwar,A1
9996,9712,Basavaraj Nayaka,51,M,Lokesh,A1
9997,9713,Darshan Shanbhag,44,M,,A1
9998,9714,Karthik Suvarna,31,M,Puneeth,A1
9999,9714,Venkatesh Gowda,52,M,Nandish,A2
10000,9714,Rajesh Mallya,47,M,Harish,A3
10001,9714,Imran Rao,22,M,,A4
10002,9715,Madhu Lamani,54,M,Basavaraj,A1
10003,9716,Eshwar Kodagu,45,M,Hanumantha,A1
10004,9717,Nandish Reddy,25,M,Omkar,A1
10005,9718,Sandeep Bhat,27,M,Uday,A1
10006,9719,Darshan Acharya,24,M,Umesh,A1
10007,9720,Praveen Sharma,50,M,Harish,A1
10008,9721,Chetan Shetty,29,M,,A1
10009,9722,Yogesh Mdiwalar,30,M,Karthik,A1
10010,9723,Devaraj Kodagu,42,M,Anil,A1
10011,9724,Anand Mallya,24,M,Basavaraj,A1
10012,9725,Harish Chavan,25,M,Gopal,A1
10013,9726,Tanveer Gaonkar,36,M,Prakash,A1
10014,9727,Lohith Rao,40,M,Basavaraj,A1
10015,9728,M. Nayaka,38,M,Mahesh,A1
10016,9729,Kiran Rai,26,M,Lohith,A1
10017,9730,Yogesh Mudaliar,47,M,,A1
10018,9731,Tejaswini Kamath,33,F,Ravi,A1
10019,9732,Vijay Shetty,35,M,Dinesh,A1
10020,9733,Anil Madiwalar,41,M,Balaji,A1
10021,9734,Lokesh Reddy,22,M,Arun,A1
10022,9735,Nandish Iyer,25,M,,A1
10023,9736,Nagaraj Bandi,20,M,Praveen,A1
10024,9737,Harish Devadiga,39,M,Rajesh,A1
10025,9738,Omkar Nayaka,30,M,Balaji,A1
10026,9739,Abdul Mudaliar,36,M,Santosh,A1
10027,9740,Gopal Chavan,22,M,Santosh,A1
10028,9741,Lohith Uppar,33,M,Balaji,A1
10029,9742,Ravi Lamani,42,M,Ganesh,A1
10030,9743,Manjunath Bht,42,M,Srinivas,A1
10031,9744,Krishna Suvarna,36,M,Basavaraj,A1
10032,9745,Balaji Acharya,34,M,Yogesh,A1
10033,9746,P. Kulkarni,52,M,Venkatesh,A1
10034,9747,Balaji Kulkarni,46,M,Naveen,A1
10035,9748,Eshwar Khan,45,M,,A1
10036,9749,Krishna Kulkari,34,M,Umesh,A1
10037,9750,Girish Kulkarni,35,M,Lokesh,A1
10038,9751,Balaji Kamath,41,M,Basavaraj,A1
10039,9752,Chandru Shetty,49,M,Vinay,A1
10040,9753,Umesh Hegde,46,M,Nithin,A1
10041,9754,Harish Patil,35,M,Shivakumar,A1
10042,9755,Yogesh Rao,19,M,Manjunath,A1
10043,9756,Varun Rai,51,M,,A1
10044,9757,Hanumantha Reddy,32,M,,A1
10045,9758,Anil Kamath,43,M,Krishna,A1
10046,9759,Vinay Kulkarni,27,M,Sandeep,A1
10047,9760,Manjunath Murthy,39,M,Lohith,A1
10048,9761,Abdul Talawar,43,M,,A1
10049,9762,Arun Gowda,29,M,Prakash,A1
10050,9763,Uday Kodagu,49,M,Mahesh,A1
10051,9764,Pavan Mallya,47,M,Girish,A1
10052,9765,Sandeep Kumar,26,M,,A1
10053,9766,Thimmaiah Nayaka,48,M,Hanumantha,A1
10054,9767,Thimmaiah Rai,32,M,Yogesh,A1
10055,9768,Puneeth Hegde,54,M,Madhu,A1
10056,9769,Pavan Nayaka,22,M,,A1
10057,9770,Salman Gaonkar,42,M,Rizwan,A1
10058,9771,Zameer Wali,20,M,,A1
10059,9772,Chandana Belagavi,22,F,Prakash,A1
10060,9773,Anand Belagavi,45,M,Yogesh,A1
10061,9774,Suresh Shetty,39,M,Lohith,A1
10062,9775,Salman Hiremath,31,M,Gopal,A1
10063,9776,Sandeep Talawar,33,M,,A1
10064,9777,Lohith Chavan,52,M,Basavaraj,A1
10065,9778,Nagaraj Chavan,28,M,Sunil,A1
10066,9779,Lokesh Chavan,33,M,Tanveer,A1
10067,9780,Karthik Doddamani,54,M,Anand,A1
10068,9781,Umesh Kulkarni,21,M,Sharath,A1
10069,9782,Abdul Belagavi,49,M,Nandish,A1
10070,9783,Anitha Belagavi,55,F,Vinay,A1
10071,9784,Sandeep Rao,24,M,,A1
10072,9785,Ananya Kulkarni,37,F,Lohith,A1
10073,9786,Zameer Reddy,50,M,Pavan,A1
10074,9787,G. Khan,30,M,Dinesh,A1
10075,9788,Lohith Suvarna,28,M,Lokesh,A1
10076,9789,Farhan Mudaliar,32,M,Varun,A1
10077,9790,Lalitha Chavan,19,F,Balaji,A1
10078,9791,Balaji Hegde,39,M,Shivakumar,A1
10079,9792,Salman Wali,45,M,Anil,A1
10080,9793,Geetha Bandi,26,F,Chetan,A1
10081,9794,Waseem Madiwaar,43,M,Dinesh,A1
10082,9795,Basavaraj Gaonkar,47,M,Manjunath,A1
10083,9796,Sunil Wali,37,M,Eshwar,A1
10084,9797,Mahesh Salian,32,M,Karthik,A1
10085,9798,Rajesh Nayaka,40,M,Lohith,A1
10086,9799,Fatima Hegde,44,F,,A1
10087,9800,Balaji Acharya,22,M,Abdul,A1
10088,9801,T. Belagavi,18,M,Praveen,A1
10089,9802,Krishna Talawar,37,M,,A1
10090,9803,Gopal Bandi,45,M,Uday,A1
10091,9804,Deepa Rao,33,F,Thimmaiah,A1
10092,9805,Prakash Belagavi,35,M,Raghavendra,A1
10093,9806,N. Kumar,47,M,Vinay,A1
10094,9807,Lohith Patil,45,M,Naveen,A1
10095,9808,Lohith Hiremath,40,M,Ravi,A1
10096,9809,Lakshmi Angadi,19,F,Lokesh,A1
10097,9810,Uma Suvarna,44,F,,A1
10098,9811,Naveen Salian,28,M,Ravi,A1
10099,9812,Salman Mallya,50,M,Lokesh,A1
10100,9813,Srinivas Hede,53,M,Manjunath,A1
10101,9814,Ravi Salian,29,M,Puneeth,A1
10102,9815,Harish Kattimani,17,M,Prakash,A1
10103,9816,Vinay Bhat,18,M,,A1
10104,9816,Darshan Wali,48,M,Vijay,A2
10105,9816,Abdul Pawar,46,M,Vijay,A3
10106,9816,Ravi Gowa,37,M,Puneeth,A4
10107,9817,Lokesh Suvarna,49,M,Kiran,A1
10108,9818,Imran Angadi,25,M,Balaji,A1
10109,9819,Abdul Badiger,33,M,Venkatesh,A1
10110,9820,Nandish Kattimani,42,M,,A1
10111,9821,Nithin Bandi,32,M,Farhan,A1
10112,9822,Mahesh Mallya,23,M,Yogesh,A1
10113,9823,Ravi Gowda,35,M,Puneeth,A1
10114,9823,Abdul Paar,47,M,Vijay,A2
10115,9823,Venkatesh Kulkarni,37,M,Yashwanth,A3
10116,9823,Darshan Wali,47,M,Vijay,A4
10117,9824,Salman Iyer,33,M,Pavan,A1
10118,9825,Mahesh Belagavi,52,M,Chetan,A1
10119,9826,Pavan Badiger,53,M,Harish,A1
10120,9827,Dinesh Hegde,36,M,Umesh,A1
10121,9828,Karthik Angadi,54,M,Harish,A1
10122,9829,Thimmaiah Doddamani,48,M,Sandeep,A1
10123,9830,Gopal Murthy,34,M,Dinesh,A1
10124,9831,Ganesh Kattimani,19,M,,A1
10125,9832,Uday Gaonkar,19,M,,A1
10126,9833,Varun Jadhav,49,M,Basavaraj,A1
10127,9834,Vijay Kumar,19,M,Vijay,A1
10128,9835,Santosh Desai,43,M,Manjunath,A1
10129,9836,Mahesh Kamath,51,M,,A1
10130,9837,Naveen Hegde,18,M,Raghavendra,A1
10131,9838,Triveni Badiger,18,F,Karthik,A1
10132,9839,Manjunath Sharma,28,M,Puneeth,A1
10133,9840,Srinivas Lamani,23,M,Varun,A1
10134,9841,Rizwan Talawar,21,M,Santosh,A1
10135,9842,Harini Kodagu,20,F,Uday,A1
10136,9843,Kiran Rai,20,M,Nagaraj,A1
10137,9844,Girish Pawar,53,M,,A1
10138,9845,Noor Bhat,51,F,Nagaraj,A1
10139,9846,Abdul Mudaliar,48,M,Ranganath,A1
10140,9847,Puneeth Acharya,29,M,Dinesh,A1
10141,9848,Thimmaiah Wali,26,M,Chandru,A1
10142,9849,Nandish Bandi,41,M,,A1
10143,9850,Gopal Shanbhag,52,M,Sharath,A1
10144,9851,Mohammed Gaonkar,32,M,Omkar,A1
10145,9852,Lokesh Salian,47,M,Girish,A1
10146,9853,Nagaraj Kumar,55,M,Anil,A1
10147,9854,Tanveer Madialar,37,M,Madhu,A1
10148,9855,Suresh Wali,37,M,Girish,A1
10149,9856,Dinesh Bhat,17,M,,A1
10150,9857,Lokesh Bandi,33,M,Vijay,A1
10151,9858,Lokesh Salan,23,M,Ravi,A1
10152,9859,Indira Kamath,55,F,Jagadish,A1
10153,9860,Shivakumar Talawar,41,M,Balaji,A1
10154,9861,Triveni Chavan,22,F,,A1
10155,9862,T. Gowda,47,M,Shivakumar,A1
10156,9863,Hanumantha Sharma,22,M,Pavan,A1
10157,9864,Varun Kumar,49,M,Uday,A1
10158,9865,Yogesh Gaonkar,37,M,Santosh,A1
10159,9866,Prakash Khan,21,M,Basavaraj,A1
10160,9867,Karthik Uppar,39,M,Thimmaiah,A1
10161,9868,Anil Kttimani,37,M,Praveen,A1
10162,9869,Omkar Gowda,27,M,Manjunath,A1
10163,9870,Thimmaiah Belagavi,36,M,,A1
10164,9871,Lokesh Hiremath,38,M,O.,A1
10165,9872,Chetan Suvarna,50,M,Girish,A1
10166,9873,Karthik Iyer,18,M,Vinay,A1
10167,9874,Ayesha Doddamani,55,F,Rajesh,A1
10168,9875,Vijay Salian,52,M,Mohammed,A1
10169,9876,Omkar Kattimani,55,M,,A1
10170,9877,Harish Rao,53,M,Ravi,A1
10171,9878,Basavaraj Desai,25,M,Chetan,A1
10172,9879,Lokesh Belagavi,40,M,Dinesh,A1
10173,9880,Gopal Mallya,31,M,Raghavendra,A1
10174,9881,Suresh Hegde,48,M,Rajesh,A1
10175,9882,Kamala Kattimani,24,F,Darshan,A1
10176,9883,Harish Murthy,21,M,Anil,A1
10177,9884,Farhan Angadi,51,M,Gopal,A1
10178,9885,Raghavendra Hegde,55,M,Suresh,A1
10179,9886,Yogesh Salian,32,M,Santosh,A1
10180,9887,Harini Kulkarni,48,F,Umesh,A1
10181,9888,Prakash Belagavi,21,M,Yogesh,A1
10182,9889,Anand Murthy,55,M,,A1
10183,9890,Venkatesh Devadiga,28,M,Nagaraj,A1
10184,9891,Rachana Wali,52,F,Vijay,A1
10185,9892,Pallavi Suvarna,47,F,Umesh,A1
10186,9893,Vinay Rai,50,M,Balaji,A1
10187,9894,Hanumantha Mallya,36,M,Prakash,A1
10188,9895,Indira Chavan,54,F,Ravi,A1
10189,9896,Hanumantha Murthy,31,M,Basavaraj,A1
10190,9897,Rachana Madiwalar,36,F,Praveen,A1
10191,9898,Praveen Lamani,22,M,Ranganath,A1
10192,9899,Girish Kodagu,49,M,,A1
10193,9900,Ganesh Mudaliar,47,M,Devaraj,A1
10194,9901,Tanveer Kamath,26,M,,A1
10195,9902,Thimmaiah Klkarni,32,M,,A1
10196,9903,Mohammed Madiwalar,37,M,,A1
10197,9904,Reshma Madiwaar,29,F,,A1
10198,9905,Jyothi Uppar,43,F,Sharath,A1
10199,9906,Triveni Madiwalar,40,F,Rizwan,A1
10200,9907,Anand Madiwalar,47,M,Hanumantha,A1
10201,9908,Ganesh Devadiga,41,M,Harish,A1
10202,9909,Yogesh Devadiga,55,M,Harish,A1
10203,9910,Sunil Hegde,52,M,Puneeth,A1
10204,9911,G. Belagavi,28,M,Eshwar,A1
10205,9912,Hanumantha Gowda,35,M,Anil,A1
10206,9913,Jagadish Kulkarni,30,M,Raghavendra,A1
10207,9914,Manjunath Pawar,31,M,Basavaraj,A1
10208,9915,Varun Angadi,48,M,Manjunath,A1
10209,9916,Omkar Gowda,24,M,,A1
10210,9917,Madhu Mdiwalar,36,M,Puneeth,A1
10211,9918,Rizwan Mdaliar,32,M,Ramesh,A1
10212,9919,Arun Desai,53,M,Uday,A1
10213,9920,Kamala Wali,41,F,Naveen,A1
10214,9921,Nagaraj Deadiga,23,M,Rizwan,A1
10215,9922,Naveen Acharya,50,M,,A1
10216,9923,Gopal Badiger,37,M,Krishna,A1
10217,9924,Harish Badiger,44,M,Tanveer,A1
10218,9925,Fatima Doddamani,44,F,Venkatesh,A1
10219,9926,Thimmaiah Devadiga,36,M,Imran,A1
10220,9927,Nandish Jadhav,48,M,Pavan,A1
10221,9928,Netravati Acharya,23,F,Kiran,A1
10222,9929,Karthik Salian,43,M,Uday,A1
10223,9930,P. Patil,49,M,Nandish,A1
10224,9931,Krishna Shanbhag,53,M,Puneeth,A1
10225,9932,Girish Wali,42,M,Puneeth,A1
10226,9933,Ramesh Hiremath,26,M,Umesh,A1
10227,9934,Arun Bhat,28,M,Omkar,A1
10228,9935,Gopal Kamath,43,M,Yogesh,A1
10229,9936,Venkatesh Talawar,23,M,Srinivas,A1
10230,9937,Eshwar Mallya,22,M,Rizwan,A1
10231,9938,Rajesh Sharma,41,M,Vinay,A1
10232,9939,Shivakumar Kumar,20,M,Balaji,A1
10233,9940,Karthik Mallya,30,M,Hanumantha,A1
10234,9941,Vani Kulkarni,21,F,Arun,A1
10235,9942,Vinay Reddy,35,M,Vinay,A1
10236,9942,Venkatesh Gowda,52,M,Nandish,A2
10237,9942,Karthik Iyer,23,M,,A3
10238,9943,Vinay Shanbhag,28,M,Varun,A1
10239,9944,Arun Badiger,35,M,Devaraj,A1
10240,9945,Netravati Redy,46,F,Arun,A1
10241,9946,Darshan Wali,48,M,Vijay,A1
10242,9946,Prakash Kulkarni,45,M,Rajesh,A2
10243,9946,Venkatesh Kulkarni,38,M,Yashwanth,A3
10244,9946,Vinay Bhat,18,M,,A4
10245,9947,Vijay Suvarna,22,M,Basavaraj,A1
10246,9948,Salman Iyer,18,M,Varun,A1
10247,9949,Kiran Sharma,47,M,Krishna,A1
10248,9950,Santosh Devadiga,41,M,Ganesh,A1
10249,9951,Umesh Pawar,26,M,Varun,A1
10250,9952,Ranganath Gonkar,17,M,Zameer,A1
10251,9953,Sandeep Devadiga,21,M,Imran,A1
10252,9954,Krishna Doddamani,42,M,,A1
10253,9955,Akshata Talawar,19,F,Jagadish,A1
10254,9956,Thimmaiah Wali,42,M,Harish,A1
10255,9957,Waseem Hegde,30,M,Mahesh,A1
10256,9958,Girish Kulkarni,35,M,Lokesh,A1
10257,9959,Deepika Rai,28,F,,A1
10258,9960,S. Kumar,34,M,Zameer,A1
10259,9961,Nithin Reddy,37,M,Santosh,A1
10260,9962,Gayathri Bandi,21,F,Zameer,A1
10261,9963,Madhu Iyer,23,M,Srinivas,A1
10262,9964,Gowramma Kulkarni,47,F,Balaji,A1
10263,9965,Nandish Madiwalar,36,M,Raghavendra,A1
10264,9966,Naveen Chavan,45,M,Devaraj,A1
10265,9967,Tanveer Hiremath,48,M,,A1
10266,9968,Suresh Reddy,49,M,Praveen,A1
